NORT_ARTIC_3,NORT_ARTIC_4,NORT_ARTIC_4.1,NORW_ARTIC_4.1,OXON_VeSeq,PHEC_ARTIC_3,SANG_ARTIC_3,SANG_ARTIC_4.1,NORT_ARTIC_3_prevalent20pct,NORT_ARTIC_4_prevalent20pct,NORT_ARTIC_4.1_prevalent20pct,NORW_ARTIC_4.1_prevalent20pct,OXON_VeSeq_prevalent20pct,PHEC_ARTIC_3_prevalent20pct,SANG_ARTIC_3_prevalent20pct,SANG_ARTIC_4.1_prevalent20pct,NORT_ARTIC_3_SB,NORT_ARTIC_4_SB,NORT_ARTIC_4.1_SB,NORW_ARTIC_4.1_SB,PHEC_ARTIC_3_SB,SANG_ARTIC_3_SB,SANG_ARTIC_4.1_SB,DeMaio_Mask,DeMaio_Caution,ARTIC_3,ARTIC_4,ARTIC_4.1
,,,,,,,,,,,,,,,,,,,,,24590.0,,,,6484.0,6768.0,6503
,,,,,,,,,,,,,,,,,,,,,24593.0,,,,6485.0,6769.0,6504
,,,,,,,,,,,,,,,,,,,,,24611.0,,,,6486.0,6770.0,6505
,,,,,,,,,,,,,,,,,,,,,24614.0,,,,6487.0,6771.0,6506
,,,,,,,,,,,,,,,,,,,,,24620.0,,,,6488.0,6772.0,6553
,,,,,,,,,,,,,,,,,,,,,24621.0,,,,6489.0,6773.0,6554
,,,,,,,,,,,,,,,,,,,,,24639.0,,,,6490.0,6774.0,6555
,,,,,,,,,,,,,,,,,,,,,24858.0,,,,6491.0,6775.0,6556
,,,,,,,,,,,,,,,,,,,,,24868.0,,,,6492.0,6859.0,6557
,,,,,,,,,,,,,,,,,,,,,24872.0,,,,6493.0,6860.0,6558
,,,,,,,,,,,,,,,,,,,,,24876.0,,,,6494.0,6861.0,6559
,,,,,,,,,,,,,,,,,,,,,24878.0,,,,6526.0,6862.0,6560
,,,,,,,,,,,,,,,,,,,,,24880.0,,,,6527.0,6863.0,6561
,,,,,,,,,,,,,,,,,,,,,24882.0,,,,6528.0,6864.0,6562
,,,,,,,,,,,,,,,,,,,,,24883.0,,,,6529.0,6865.0,6563
,,,,,,,,,,,,,,,,,,,,,24893.0,,,,6530.0,6866.0,6564
,,,,,,,,,,,,,,,,,,,,,24896.0,,,,6531.0,6867.0,6565
,,,,,,,,,,,,,,,,,,,,,24897.0,,,,6532.0,6868.0,6566
,,,,,,,,,,,,,,,,,,,,,24904.0,,,,6533.0,6869.0,6567
,,,,,,,,,,,,,,,,,,,,,24909.0,,,,6534.0,6870.0,6568
,,,,,,,,,,,,,,,,,,,,,24914.0,,,,6535.0,6871.0,6569
,,,,,,,,,,,,,,,,,,,,,24921.0,,,,6536.0,6872.0,6570
,,,,,,,,,,,,,,,,,,,,,24932.0,,,,6537.0,6873.0,6571
,,,,,,,,,,,,,,,,,,,,,25149.0,,,,6538.0,6874.0,6572
,,,,,,,,,,,,,,,,,,,,,25151.0,,,,6539.0,6875.0,6573
,,,,,,,,,,,,,,,,,,,,,25153.0,,,,6540.0,6876.0,6574
,,,,,,,,,,,,,,,,,,,,,25157.0,,,,6541.0,6877.0,6575
,,,,,,,,,,,,,,,,,,,,,25160.0,,,,6542.0,6878.0,6576
,,,,,,,,,,,,,,,,,,,,,25163.0,,,,6543.0,6879.0,6577
,,,,,,,,,,,,,,,,,,,,,25166.0,,,,6544.0,6880.0,6578
,,,,,,,,,,,,,,,,,,,,,25169.0,,,,6545.0,6881.0,6579
,,,,,,,,,,,,,,,,,,,,,25171.0,,,,6546.0,6882.0,6580
,,,,,,,,,,,,,,,,,,,,,25172.0,,,,6547.0,6883.0,6581
,,,,,,,,,,,,,,,,,,,,,25177.0,,,,6548.0,6884.0,6747
,,,,,,,,,,,,,,,,,,,,,25181.0,,,,6549.0,7057.0,6748
,,,,,,,,,,,,,,,,,,,,,25184.0,,,,6718.0,7058.0,6749
,,,,,,,,,,,,,,,,,,,,,25200.0,,,,6719.0,7059.0,6750
,,,,,,,,,,,,,,,,,,,,,25202.0,,,,6720.0,7060.0,6751
,,,,,,,,,,,,,,,,,,,,,25204.0,,,,6721.0,7061.0,6752
,,,,,,,,,,,,,,,,,,,,,25207.0,,,,6722.0,7062.0,6753
,,,,,,,,,,,,,,,,,,,,,25208.0,,,,6723.0,7063.0,6754
,,,,,,,,,,,,,,,,,,,,,25211.0,,,,6724.0,7064.0,6755
,,,,,,,,,,,,,,,,,,,,,25214.0,,,,6725.0,7065.0,6756
,,,,,,,,,,,,,,,,,,,,,25216.0,,,,6726.0,7066.0,6757
,,,,,,,,,,,,,,,,,,,,,25218.0,,,,6727.0,7067.0,6758
,,,,,,,,,,,,,,,,,,,,,25231.0,,,,6728.0,7068.0,6759
,,,,,,,,,,,,,,,,,,,,,25234.0,,,,6729.0,7069.0,6760
,,,,,,,,,,,,,,,,,,,,,25437.0,,,,6730.0,7070.0,6761
,,,,,,,,,,,,,,,,,,,,,25441.0,,,,6731.0,7071.0,6762
,,,,,,,,,,,,,,,,,,,,,25443.0,,,,6732.0,7072.0,6763
,,,,,,,,,,,,,,,,,,,,,25455.0,,,,6733.0,7073.0,6764
,,,,,,,,,,,,,,,,,,,,,25460.0,,,,6734.0,7074.0,6765
,,,,,,,,,,,,,,,,,,,,,25465.0,,,,6735.0,7075.0,6766
,,,,,,,,,,,,,,,,,,,,,25466.0,,,,6736.0,7076.0,6767
,,,,,,,,,,,,,,,,,,,,,25471.0,,,,6737.0,7077.0,6768
,,,,,,,,,,,,,,,,,,,,,25480.0,,,,6738.0,7078.0,6769
,,,,,,,,,,,,,,,,,,,,,25483.0,,,,6739.0,7079.0,6770
,,,,,,,,,,,,,,,,,,,,,25489.0,,,,6740.0,7080.0,6771
,,,,,,,,,,,,,,,,,,,,,25490.0,,,,6741.0,7081.0,6772
,,,,,,,,,,,,,,,,,,,,,25496.0,,,,6742.0,7082.0,6773
,,,,,,,,,,,,,,,,,,,,,25502.0,,,,6743.0,7083.0,6774
,,,,,,,,,,,,,,,,,,,,,25505.0,,,,6744.0,7122.0,6775
,,,,,,,,,,,,,,,,,,,,,25522.0,,,,6846.0,7123.0,6859
,,,,,,,,,,,,,,,,,,,,,25528.0,,,,6847.0,7124.0,6860
,,,,,,,,,,,,,,,,,,,,,25673.0,,,,6848.0,7125.0,6861
,,,,,,,,,,,,,,,,,,,,,25776.0,,,,6849.0,7126.0,6862
,,,,,,,,,,,,,,,,,,,,,25779.0,,,,6850.0,7127.0,6863
,,,,,,,,,,,,,,,,,,,,,25796.0,,,,6851.0,7128.0,6864
,,,,,,,,,,,,,,,,,,,,,25803.0,,,,6852.0,7129.0,6865
,,,,,,,,,,,,,,,,,,,,,25804.0,,,,6853.0,7130.0,6866
,,,,,,,,,,,,,,,,,,,,,25805.0,,,,6854.0,7131.0,6867
,,,,,,,,,,,,,,,,,,,,,25807.0,,,,6855.0,7132.0,6868
,,,,,,,,,,,,,,,,,,,,,25808.0,,,,6856.0,7133.0,6869
,,,,,,,,,,,,,,,,,,,,,25816.0,,,,6857.0,7134.0,6870
,,,,,,,,,,,,,,,,,,,,,25819.0,,,,6858.0,7135.0,6871
,,,,,,,,,,,,,,,,,,,,,25820.0,,,,6859.0,7136.0,6872
,,,,,,,,,,,,,,,,,,,,,25860.0,,,,6860.0,7137.0,6873
,,,,,,,,,,,,,,,,,,,,,26079.0,,,,6861.0,7138.0,6874
,,,,,,,,,,,,,,,,,,,,,26091.0,,,,6862.0,7139.0,6875
,,,,,,,,,,,,,,,,,,,,,26101.0,,,,6863.0,7140.0,6876
,,,,,,,,,,,,,,,,,,,,,26104.0,,,,6864.0,7141.0,6877
,,,,,,,,,,,,,,,,,,,,,26107.0,,,,6865.0,7142.0,6878
,,,,,,,,,,,,,,,,,,,,,26109.0,,,,6866.0,7143.0,6879
,,,,,,,,,,,,,,,,,,,,,26118.0,,,,6867.0,7144.0,6880
,,,,,,,,,,,,,,,,,,,,,26119.0,,,,6868.0,7145.0,6881
,,,,,,,,,,,,,,,,,,,,,26121.0,,,,6869.0,7146.0,6882
,,,,,,,,,,,,,,,,,,,,,26122.0,,,,6870.0,7147.0,6883
,,,,,,,,,,,,,,,,,,,,,26124.0,,,,6871.0,7381.0,6884
,,,,,,,,,,,,,,,,,,,,,26125.0,,,,6872.0,7382.0,7057
,,,,,,,,,,,,,,,,,,,,,26128.0,,,,7035.0,7383.0,7058
,,,,,,,,,,,,,,,,,,,,,26129.0,,,,7036.0,7384.0,7059
,,,,,,,,,,,,,,,,,,,,,26130.0,,,,7037.0,7385.0,7060
,,,,,,,,,,,,,,,,,,,,,26132.0,,,,7038.0,7386.0,7061
,,,,,,,,,,,,,,,,,,,,,26133.0,,,,7039.0,7387.0,7062
,,,,,,,,,,,,,,,,,,,,,26134.0,,,,7040.0,7388.0,7063
,,,,,,,,,,,,,,,,,,,,,26135.0,,,,7041.0,7389.0,7064
,,,,,,,,,,,,,,,,,,,,,26137.0,,,,7042.0,7390.0,7065
,,,,,,,,,,,,,,,,,,,,,26314.0,,,,7043.0,7391.0,7066
,,,,,,,,,,,,,,,,,,,,,26338.0,,,,7044.0,7392.0,7067
,,,,,,,,,,,,,,,,,,,,,26359.0,,,,7045.0,7393.0,7068
,,,,,,,,,,,,,,,,,,,,,26383.0,,,,7046.0,7394.0,7069
,,,,,,,,,,,,,,,,,,,,,26386.0,,,,7047.0,7395.0,7070
,,,,,,,,,,,,,,,,,,,,,26388.0,,,,7048.0,7396.0,7071
,,,,,,,,,,,,,,,,,,,,,26389.0,,,,7049.0,7397.0,7072
,,,,,,,,,,,,,,,,,,,,,26404.0,,,,7050.0,7398.0,7073
,,,,,,,,,,,,,,,,,,,,,26405.0,,,,7051.0,7399.0,7074
,,,,,,,,,,,,,,,,,,,,,26408.0,,,,7052.0,7400.0,7075
,,,,,,,,,,,,,,,,,,,,,26415.0,,,,7053.0,7401.0,7076
,,,,,,,,,,,,,,,,,,,,,26416.0,,,,7054.0,7402.0,7077
,,,,,,,,,,,,,,,,,,,,,26423.0,,,,7055.0,7440.0,7078
,,,,,,,,,,,,,,,,,,,,,26425.0,,,,7056.0,7441.0,7079
,,,,,,,,,,,,,,,,,,,,,26428.0,,,,7057.0,7442.0,7080
,,,,,,,,,,,,,,,,,,,,,26650.0,,,,7092.0,7443.0,7081
,,,,,,,,,,,,,,,,,,,,,26682.0,,,,7093.0,7444.0,7082
,,,,,,,,,,,,,,,,,,,,,26692.0,,,,7094.0,7445.0,7083
,,,,,,,,,,,,,,,,,,,,,26693.0,,,,7095.0,7446.0,7122
,,,,,,,,,,,,,,,,,,,,,26694.0,,,,7096.0,7447.0,7123
,,,,,,,,,,,,,,,,,,,,,26697.0,,,,7097.0,7448.0,7124
,,,,,,,,,,,,,,,,,,,,,26709.0,,,,7098.0,7449.0,7125
,,,,,,,,,,,,,,,,,,,,,26716.0,,,,7099.0,7450.0,7126
,,,,,,,,,,,,,,,,,,,,,26732.0,,,,7100.0,7451.0,7127
,,,,,,,,,,,,,,,,,,,,,26737.0,,,,7101.0,7452.0,7128
,,,,,,,,,,,,,,,,,,,,,26745.0,,,,7102.0,7453.0,7129
,,,,,,,,,,,,,,,,,,,,,26748.0,,,,7103.0,7454.0,7130
,,,,,,,,,,,,,,,,,,,,,26751.0,,,,7104.0,7455.0,7131
,,,,,,,,,,,,,,,,,,,,,26761.0,,,,7105.0,7456.0,7132
,,,,,,,,,,,,,,,,,,,,,26776.0,,,,7106.0,7457.0,7133
,,,,,,,,,,,,,,,,,,,,,26781.0,,,,7107.0,7458.0,7134
,,,,,,,,,,,,,,,,,,,,,26789.0,,,,7108.0,7459.0,7135
,,,,,,,,,,,,,,,,,,,,,26801.0,,,,7109.0,7460.0,7136
,,,,,,,,,,,,,,,,,,,,,27008.0,,,,7110.0,7461.0,7137
,,,,,,,,,,,,,,,,,,,,,27023.0,,,,7111.0,7462.0,7138
,,,,,,,,,,,,,,,,,,,,,27024.0,,,,7112.0,7463.0,7139
,,,,,,,,,,,,,,,,,,,,,27033.0,,,,7113.0,7464.0,7140
,,,,,,,,,,,,,,,,,,,,,27047.0,,,,7114.0,7465.0,7141
,,,,,,,,,,,,,,,,,,,,,27049.0,,,,7115.0,7466.0,7142
,,,,,,,,,,,,,,,,,,,,,27050.0,,,,7116.0,7672.0,7143
,,,,,,,,,,,,,,,,,,,,,27062.0,,,,7305.0,7673.0,7144
,,,,,,,,,,,,,,,,,,,,,27323.0,,,,7306.0,7674.0,7145
,,,,,,,,,,,,,,,,,,,,,27327.0,,,,7307.0,7675.0,7146
,,,,,,,,,,,,,,,,,,,,,27331.0,,,,7308.0,7676.0,7147
,,,,,,,,,,,,,,,,,,,,,27335.0,,,,7309.0,7677.0,7148
,,,,,,,,,,,,,,,,,,,,,27337.0,,,,7310.0,7678.0,7149
,,,,,,,,,,,,,,,,,,,,,27339.0,,,,7311.0,7679.0,7150
,,,,,,,,,,,,,,,,,,,,,27350.0,,,,7312.0,7680.0,7151
,,,,,,,,,,,,,,,,,,,,,27352.0,,,,7313.0,7681.0,7152
,,,,,,,,,,,,,,,,,,,,,27358.0,,,,7314.0,7682.0,7153
,,,,,,,,,,,,,,,,,,,,,27361.0,,,,7315.0,7683.0,7154
,,,,,,,,,,,,,,,,,,,,,27370.0,,,,7316.0,7684.0,7155
,,,,,,,,,,,,,,,,,,,,,27373.0,,,,7317.0,7685.0,7381
,,,,,,,,,,,,,,,,,,,,,27375.0,,,,7318.0,7686.0,7382
,,,,,,,,,,,,,,,,,,,,,27378.0,,,,7319.0,7687.0,7383
,,,,,,,,,,,,,,,,,,,,,27389.0,,,,7320.0,7688.0,7384
,,,,,,,,,,,,,,,,,,,,,27596.0,,,,7321.0,7689.0,7385
,,,,,,,,,,,,,,,,,,,,,27619.0,,,,7322.0,7690.0,7386
,,,,,,,,,,,,,,,,,,,,,27641.0,,,,7323.0,7691.0,7387
,,,,,,,,,,,,,,,,,,,,,27643.0,,,,7324.0,7692.0,7388
,,,,,,,,,,,,,,,,,,,,,27644.0,,,,7325.0,7693.0,7389
,,,,,,,,,,,,,,,,,,,,,27654.0,,,,7326.0,7694.0,7390
,,,,,,,,,,,,,,,,,,,,,27664.0,,,,7327.0,7747.0,7391
,,,,,,,,,,,,,,,,,,,,,27670.0,,,,7328.0,7748.0,7392
,,,,,,,,,,,,,,,,,,,,,27673.0,,,,7329.0,7749.0,7393
,,,,,,,,,,,,,,,,,,,,,27679.0,,,,7330.0,7750.0,7394
,,,,,,,,,,,,,,,,,,,,,27686.0,,,,7331.0,7751.0,7395
,,,,,,,,,,,,,,,,,,,,,27688.0,,,,7389.0,7752.0,7396
,,,,,,,,,,,,,,,,,,,,,27708.0,,,,7390.0,7753.0,7397
,,,,,,,,,,,,,,,,,,,,,27709.0,,,,7391.0,7754.0,7398
,,,,,,,,,,,,,,,,,,,,,27710.0,,,,7392.0,7755.0,7399
,,,,,,,,,,,,,,,,,,,,,27717.0,,,,7393.0,7756.0,7400
,,,,,,,,,,,,,,,,,,,,,27741.0,,,,7394.0,7757.0,7401
,,,,,,,,,,,,,,,,,,,,,27944.0,,,,7395.0,7758.0,7402
,,,,,,,,,,,,,,,,,,,,,27948.0,,,,7396.0,7759.0,7440
,,,,,,,,,,,,,,,,,,,,,27964.0,,,,7397.0,7760.0,7441
,,,,,,,,,,,,,,,,,,,,,27972.0,,,,7398.0,7761.0,7442
,,,,,,,,,,,,,,,,,,,,,27982.0,,,,7399.0,7762.0,7443
,,,,,,,,,,,,,,,,,,,,,27985.0,,,,7400.0,7763.0,7444
,,,,,,,,,,,,,,,,,,,,,27990.0,,,,7401.0,7764.0,7445
,,,,,,,,,,,,,,,,,,,,,28013.0,,,,7402.0,7765.0,7446
,,,,,,,,,,,,,,,,,,,,,28016.0,,,,7403.0,7766.0,7447
,,,,,,,,,,,,,,,,,,,,,28212.0,,,,7404.0,7767.0,7448
,,,,,,,,,,,,,,,,,,,,,28221.0,,,,7405.0,7768.0,7449
,,,,,,,,,,,,,,,,,,,,,28236.0,,,,7406.0,7769.0,7450
,,,,,,,,,,,,,,,,,,,,,28237.0,,,,7407.0,7997.0,7451
,,,,,,,,,,,,,,,,,,,,,28253.0,,,,7408.0,7998.0,7452
,,,,,,,,,,,,,,,,,,,,,28256.0,,,,7409.0,7999.0,7453
,,,,,,,,,,,,,,,,,,,,,28261.0,,,,7410.0,8000.0,7454
,,,,,,,,,,,,,,,,,,,,,28262.0,,,,7411.0,8001.0,7455
,,,,,,,,,,,,,,,,,,,,,28265.0,,,,7412.0,8002.0,7456
,,,,,,,,,,,,,,,,,,,,,28269.0,,,,7413.0,8003.0,7457
,,,,,,,,,,,,,,,,,,,,,28278.0,,,,7414.0,8004.0,7458
,,,,,,,,,,,,,,,,,,,,,28280.0,,,,7626.0,8005.0,7459
,,,,,,,,,,,,,,,,,,,,,28281.0,,,,7627.0,8006.0,7460
,,,,,,,,,,,,,,,,,,,,,28282.0,,,,7628.0,8007.0,7461
,,,,,,,,,,,,,,,,,,,,,28286.0,,,,7629.0,8008.0,7462
,,,,,,,,,,,,,,,,,,,,,28287.0,,,,7630.0,8009.0,7463
,,,,,,,,,,,,,,,,,,,,,28290.0,,,,7631.0,8010.0,7464
,,,,,,,,,,,,,,,,,,,,,28291.0,,,,7632.0,8011.0,7465
,,,,,,,,,,,,,,,,,,,,,28292.0,,,,7633.0,8012.0,7466
,,,,,,,,,,,,,,,,,,,,,28300.0,,,,7634.0,8013.0,7672
,,,,,,,,,,,,,,,,,,,,,28553.0,,,,7635.0,8014.0,7673
,,,,,,,,,,,,,,,,,,,,,28568.0,,,,7636.0,8015.0,7674
,,,,,,,,,,,,,,,,,,,,,28578.0,,,,7637.0,8016.0,7675
,,,,,,,,,,,,,,,,,,,,,28583.0,,,,7638.0,8017.0,7676
,,,,,,,,,,,,,,,,,,,,,28589.0,,,,7639.0,8018.0,7677
,,,,,,,,,,,,,,,,,,,,,28592.0,,,,7640.0,8063.0,7678
,,,,,,,,,,,,,,,,,,,,,28593.0,,,,7641.0,8064.0,7679
,,,,,,,,,,,,,,,,,,,,,28596.0,,,,7642.0,8065.0,7680
,,,,,,,,,,,,,,,,,,,,,28597.0,,,,7643.0,8066.0,7681
,,,,,,,,,,,,,,,,,,,,,28600.0,,,,7644.0,8067.0,7682
,,,,,,,,,,,,,,,,,,,,,28601.0,,,,7645.0,8068.0,7683
,,,,,,,,,,,,,,,,,,,,,28613.0,,,,7646.0,8069.0,7684
,,,,,,,,,,,,,,,,,,,,,28859.0,,,,7647.0,8070.0,7685
,,,,,,,,,,,,,,,,,,,,,28860.0,,,,7648.0,8071.0,7686
,,,,,,,,,,,,,,,,,,,,,28861.0,,,,7649.0,8072.0,7687
,,,,,,,,,,,,,,,,,,,,,28881.0,,,,7650.0,8073.0,7688
,,,,,,,,,,,,,,,,,,,,,28882.0,,,,7671.0,8074.0,7689
,,,,,,,,,,,,,,,,,,,,,28883.0,,,,7672.0,8075.0,7690
,,,,,,,,,,,,,,,,,,,,,29126.0,,,,7673.0,8076.0,7691
,,,,,,,,,,,,,,,,,,,,,29155.0,,,,7674.0,8077.0,7692
,,,,,,,,,,,,,,,,,,,,,29169.0,,,,7675.0,8078.0,7693
,,,,,,,,,,,,,,,,,,,,,29172.0,,,,7676.0,8079.0,7694
,,,,,,,,,,,,,,,,,,,,,29182.0,,,,7677.0,8080.0,7747
,,,,,,,,,,,,,,,,,,,,,29183.0,,,,7678.0,8081.0,7748
,,,,,,,,,,,,,,,,,,,,,29184.0,,,,7679.0,8082.0,7749
,,,,,,,,,,,,,,,,,,,,,29186.0,,,,7680.0,8083.0,7750
,,,,,,,,,,,,,,,,,,,,,29187.0,,,,7681.0,8084.0,7751
,,,,,,,,,,,,,,,,,,,,,29191.0,,,,7682.0,8085.0,7752
,,,,,,,,,,,,,,,,,,,,,29201.0,,,,7683.0,8086.0,7753
,,,,,,,,,,,,,,,,,,,,,29207.0,,,,7684.0,8087.0,7754
,,,,,,,,,,,,,,,,,,,,,29213.0,,,,7685.0,8088.0,7755
,,,,,,,,,,,,,,,,,,,,,29414.0,,,,7686.0,8089.0,7756
,,,,,,,,,,,,,,,,,,,,,29434.0,,,,7687.0,8090.0,7757
,,,,,,,,,,,,,,,,,,,,,29482.0,,,,7688.0,8091.0,7758
,,,,,,,,,,,,,,,,,,,,,29484.0,,,,7689.0,8304.0,7759
,,,,,,,,,,,,,,,,,,,,,29485.0,,,,7690.0,8305.0,7760
,,,,,,,,,,,,,,,,,,,,,29494.0,,,,7691.0,8306.0,7761
,,,,,,,,,,,,,,,,,,,,,29495.0,,,,7692.0,8307.0,7762
,,,,,,,,,,,,,,,,,,,,,29563.0,,,,7693.0,8308.0,7763
,,,,,,,,,,,,,,,,,,,,,29645.0,,,,7943.0,8309.0,7764
,,,,,,,,,,,,,,,,,,,,,29674.0,,,,7944.0,8310.0,7765
,,,,,,,,,,,,,,,,,,,,,,,,,7945.0,8311.0,7766
,,,,,,,,,,,,,,,,,,,,,,,,,7946.0,8312.0,7767
,,,,,,,,,,,,,,,,,,,,,,,,,7947.0,8313.0,7768
,,,,,,,,,,,,,,,,,,,,,,,,,7948.0,8314.0,7769
,,,,,,,,,,,,,,,,,,,,,,,,,7949.0,8315.0,7997
,,,,,,,,,,,,,,,,,,,,,,,,,7950.0,8316.0,7998
,,,,,,,,,,,,,,,,,,,,,,,,,7951.0,8317.0,7999
,,,,,,,,,,,,,,,,,,,,,,,,,7952.0,8318.0,8000
,,,,,,,,,,,,,,,,,,,,,,,,,7953.0,8319.0,8001
,,,,,,,,,,,,,,,,,,,,,,,,,7954.0,8320.0,8002
,,,,,,,,,,,,,,,,,,,,,,,,,7955.0,8321.0,8003
,,,,,,,,,,,,,,,,,,,,,,,,,7956.0,8322.0,8004
,,,,,,,,,,,,,,,,,,,,,,,,,7957.0,8323.0,8005
,,,,,,,,,,,,,,,,,,,,,,,,,7958.0,8324.0,8006
,,,,,,,,,,,,,,,,,,,,,,,,,7959.0,8325.0,8007
,,,,,,,,,,,,,,,,,,,,,,,,,7960.0,8370.0,8008
,,,,,,,,,,,,,,,,,,,,,,,,,7961.0,8371.0,8009
,,,,,,,,,,,,,,,,,,,,,,,,,7962.0,8372.0,8010
,,,,,,,,,,,,,,,,,,,,,,,,,7963.0,8373.0,8011
,,,,,,,,,,,,,,,,,,,,,,,,,7964.0,8374.0,8012
,,,,,,,,,,,,,,,,,,,,,,,,,7965.0,8375.0,8013
,,,,,,,,,,,,,,,,,,,,,,,,,7966.0,8376.0,8014
,,,,,,,,,,,,,,,,,,,,,,,,,7967.0,8377.0,8015
,,,,,,,,,,,,,,,,,,,,,,,,,7997.0,8378.0,8016
,,,,,,,,,,,,,,,,,,,,,,,,,7998.0,8379.0,8017
,,,,,,,,,,,,,,,,,,,,,,,,,7999.0,8380.0,8018
,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,8381.0,8063
,,,,,,,,,,,,,,,,,,,,,,,,,8001.0,8382.0,8064
,,,,,,,,,,,,,,,,,,,,,,,,,8002.0,8383.0,8065
,,,,,,,,,,,,,,,,,,,,,,,,,8003.0,8384.0,8066
,,,,,,,,,,,,,,,,,,,,,,,,,8004.0,8385.0,8067
,,,,,,,,,,,,,,,,,,,,,,,,,8005.0,8386.0,8068
,,,,,,,,,,,,,,,,,,,,,,,,,8006.0,8387.0,8069
,,,,,,,,,,,,,,,,,,,,,,,,,8007.0,8388.0,8070
,,,,,,,,,,,,,,,,,,,,,,,,,8008.0,8389.0,8071
,,,,,,,,,,,,,,,,,,,,,,,,,8009.0,8390.0,8072
,,,,,,,,,,,,,,,,,,,,,,,,,8010.0,8391.0,8073
,,,,,,,,,,,,,,,,,,,,,,,,,8011.0,8392.0,8074
,,,,,,,,,,,,,,,,,,,,,,,,,8012.0,8393.0,8075
,,,,,,,,,,,,,,,,,,,,,,,,,8013.0,8394.0,8076
,,,,,,,,,,,,,,,,,,,,,,,,,8014.0,8596.0,8077
,,,,,,,,,,,,,,,,,,,,,,,,,8015.0,8597.0,8078
,,,,,,,,,,,,,,,,,,,,,,,,,8016.0,8598.0,8079
,,,,,,,,,,,,,,,,,,,,,,,,,8017.0,8599.0,8080
,,,,,,,,,,,,,,,,,,,,,,,,,8018.0,8600.0,8081
,,,,,,,,,,,,,,,,,,,,,,,,,8249.0,8601.0,8082
,,,,,,,,,,,,,,,,,,,,,,,,,8250.0,8602.0,8083
,,,,,,,,,,,,,,,,,,,,,,,,,8251.0,8603.0,8084
,,,,,,,,,,,,,,,,,,,,,,,,,8252.0,8604.0,8085
,,,,,,,,,,,,,,,,,,,,,,,,,8253.0,8605.0,8086
,,,,,,,,,,,,,,,,,,,,,,,,,8254.0,8606.0,8087
,,,,,,,,,,,,,,,,,,,,,,,,,8255.0,8607.0,8088
,,,,,,,,,,,,,,,,,,,,,,,,,8256.0,8608.0,8089
,,,,,,,,,,,,,,,,,,,,,,,,,8257.0,8609.0,8090
,,,,,,,,,,,,,,,,,,,,,,,,,8258.0,8610.0,8091
,,,,,,,,,,,,,,,,,,,,,,,,,8259.0,8611.0,8304
,,,,,,,,,,,,,,,,,,,,,,,,,8260.0,8612.0,8305
,,,,,,,,,,,,,,,,,,,,,,,,,8261.0,8613.0,8306
,,,,,,,,,,,,,,,,,,,,,,,,,8262.0,8614.0,8307
,,,,,,,,,,,,,,,,,,,,,,,,,8263.0,8615.0,8308
,,,,,,,,,,,,,,,,,,,,,,,,,8264.0,8616.0,8309
,,,,,,,,,,,,,,,,,,,,,,,,,8265.0,8617.0,8310
,,,,,,,,,,,,,,,,,,,,,,,,,8266.0,8618.0,8311
,,,,,,,,,,,,,,,,,,,,,,,,,8267.0,8691.0,8312
,,,,,,,,,,,,,,,,,,,,,,,,,8268.0,8692.0,8313
,,,,,,,,,,,,,,,,,,,,,,,,,8269.0,8693.0,8314
,,,,,,,,,,,,,,,,,,,,,,,,,8270.0,8694.0,8315
,,,,,,,,,,,,,,,,,,,,,,,,,8271.0,8695.0,8316
,,,,,,,,,,,,,,,,,,,,,,,,,8272.0,8696.0,8317
,,,,,,,,,,,,,,,,,,,,,,,,,8273.0,8697.0,8318
,,,,,,,,,,,,,,,,,,,,,,,,,8274.0,8698.0,8319
,,,,,,,,,,,,,,,,,,,,,,,,,8319.0,8699.0,8320
,,,,,,,,,,,,,,,,,,,,,,,,,8320.0,8700.0,8321
,,,,,,,,,,,,,,,,,,,,,,,,,8321.0,8701.0,8322
,,,,,,,,,,,,,,,,,,,,,,,,,8322.0,8702.0,8323
,,,,,,,,,,,,,,,,,,,,,,,,,8323.0,8703.0,8324
,,,,,,,,,,,,,,,,,,,,,,,,,8324.0,8704.0,8325
,,,,,,,,,,,,,,,,,,,,,,,,,8325.0,8705.0,8367
,,,,,,,,,,,,,,,,,,,,,,,,,8326.0,8706.0,8368
,,,,,,,,,,,,,,,,,,,,,,,,,8327.0,8707.0,8369
,,,,,,,,,,,,,,,,,,,,,,,,,8328.0,8708.0,8370
,,,,,,,,,,,,,,,,,,,,,,,,,8329.0,8709.0,8371
,,,,,,,,,,,,,,,,,,,,,,,,,8330.0,8710.0,8372
,,,,,,,,,,,,,,,,,,,,,,,,,8331.0,8711.0,8373
,,,,,,,,,,,,,,,,,,,,,,,,,8332.0,8712.0,8374
,,,,,,,,,,,,,,,,,,,,,,,,,8333.0,8713.0,8375
,,,,,,,,,,,,,,,,,,,,,,,,,8334.0,8919.0,8376
,,,,,,,,,,,,,,,,,,,,,,,,,8335.0,8920.0,8377
,,,,,,,,,,,,,,,,,,,,,,,,,8336.0,8921.0,8378
,,,,,,,,,,,,,,,,,,,,,,,,,8337.0,8922.0,8379
,,,,,,,,,,,,,,,,,,,,,,,,,8338.0,8923.0,8380
,,,,,,,,,,,,,,,,,,,,,,,,,8339.0,8924.0,8381
